timestamp,risk_level,composite_risk,recommendations
2026-03-01 03:49:00,Normal,0.133843447182675,All parameters within normal range
2026-03-01 03:50:00,Normal,0.15786762890407038,All parameters within normal range
2026-03-01 03:51:00,Normal,0.16582822697974475,All parameters within normal range
2026-03-01 03:52:00,Normal,0.16523861848399035,All parameters within normal range
2026-03-01 03:53:00,Normal,0.12152356894345431,All parameters within normal range
2026-03-01 03:54:00,Normal,0.17389995971852992,All parameters within normal range
2026-03-01 03:55:00,Warning,0.3767009225256724,Monitor temperature trend - currently 32.6°C; Ventilation may be insufficient - CO2 at 984 ppm
2026-03-01 03:56:00,Normal,0.12037933665003132,All parameters within normal range
2026-03-01 03:57:00,Normal,0.15476807438794737,All parameters within normal range
2026-03-01 03:58:00,Normal,0.15287313559418153,All parameters within normal range
2026-03-01 03:59:00,Normal,0.1914463539212485,All parameters within normal range
2026-03-01 04:00:00,Normal,0.12727389072731526,All parameters within normal range
2026-03-01 04:01:00,Normal,0.1780318707831483,All parameters within normal range
2026-03-01 04:02:00,Normal,0.2373447292906261,All parameters within normal range
2026-03-01 04:03:00,Normal,0.16411815920374467,All parameters within normal range
2026-03-01 04:04:00,Normal,0.16572903547818726,All parameters within normal range
2026-03-01 04:05:00,Normal,0.154024453548872,All parameters within normal range
2026-03-01 04:06:00,Normal,0.14860347099219404,All parameters within normal range
2026-03-01 04:07:00,Normal,0.1474349697297786,All parameters within normal range
2026-03-01 04:08:00,Normal,0.19800866765918507,All parameters within normal range
2026-03-01 04:09:00,Normal,0.15855807125598845,All parameters within normal range
2026-03-01 04:10:00,Normal,0.1391493298013018,All parameters within normal range
2026-03-01 04:11:00,Normal,0.1620044706717098,All parameters within normal range
2026-03-01 04:12:00,Normal,0.17205889815550574,All parameters within normal range
2026-03-01 04:13:00,Normal,0.1833181146600321,All parameters within normal range
2026-03-01 04:14:00,Normal,0.1372684104652621,All parameters within normal range
2026-03-01 04:15:00,Normal,0.15877137978163422,All parameters within normal range
2026-03-01 04:16:00,Normal,0.16723268145214248,All parameters within normal range
2026-03-01 04:17:00,Normal,0.17780756247193513,All parameters within normal range
2026-03-01 04:18:00,Normal,0.24486309795930977,All parameters within normal range
2026-03-01 04:19:00,Normal,0.17977807787115424,All parameters within normal range
2026-03-01 04:20:00,Normal,0.16835695039543855,All parameters within normal range
2026-03-01 04:21:00,Normal,0.12366774105331571,All parameters within normal range
2026-03-01 04:22:00,Normal,0.13714574652756528,All parameters within normal range
2026-03-01 04:23:00,Normal,0.1625269027568551,All parameters within normal range
2026-03-01 04:24:00,Normal,0.16373259228738316,All parameters within normal range
2026-03-01 04:25:00,Normal,0.17967241979914086,All parameters within normal range
2026-03-01 04:26:00,Normal,0.18698049320293678,All parameters within normal range
2026-03-01 04:27:00,Normal,0.16157713033495108,All parameters within normal range
2026-03-01 04:28:00,Normal,0.15305952444065807,All parameters within normal range
2026-03-01 04:29:00,Normal,0.14489238743753588,All parameters within normal range
2026-03-01 04:30:00,Warning,0.25928098080100115,Monitor temperature trend - currently 33.3°C; Ventilation may be insufficient - CO2 at 1027 ppm; Check litter conditions - ammonia at 23.4 ppm
2026-03-01 04:31:00,Normal,0.1542602789995142,All parameters within normal range
2026-03-01 04:32:00,Normal,0.17155359803283982,All parameters within normal range
2026-03-01 04:33:00,Normal,0.1265659064855061,All parameters within normal range
2026-03-01 04:34:00,Normal,0.1498999584644521,All parameters within normal range
2026-03-01 04:35:00,Normal,0.15598201905475137,All parameters within normal range
2026-03-01 04:36:00,Normal,0.15114201867852395,All parameters within normal range
2026-03-01 04:37:00,Normal,0.1857278985234711,All parameters within normal range
2026-03-01 04:38:00,Normal,0.18978405063399476,All parameters within normal range
2026-03-01 04:39:00,Normal,0.19166695165530057,All parameters within normal range
2026-03-01 04:40:00,Normal,0.15925414775504904,All parameters within normal range
2026-03-01 04:41:00,Normal,0.19438836700902296,All parameters within normal range
2026-03-01 04:42:00,Normal,0.20366755453313928,All parameters within normal range
2026-03-01 04:43:00,Normal,0.1739289323422165,All parameters within normal range
2026-03-01 04:44:00,Normal,0.16213657840795861,All parameters within normal range
2026-03-01 04:45:00,Normal,0.13139384334707566,All parameters within normal range
2026-03-01 04:46:00,Normal,0.16152821062935982,All parameters within normal range
2026-03-01 04:47:00,Warning,0.3868112937822642,Monitor temperature trend - currently 33.0°C; Ventilation may be insufficient - CO2 at 998 ppm
2026-03-01 04:48:00,Normal,0.18291243144155478,All parameters within normal range
2026-03-01 04:49:00,Normal,0.14722786992804013,All parameters within normal range
2026-03-01 04:50:00,Warning,0.36924877179231896,Monitor temperature trend - currently 32.7°C; Ventilation may be insufficient - CO2 at 943 ppm
2026-03-01 04:51:00,Normal,0.14120192036587847,All parameters within normal range
2026-03-01 04:52:00,Normal,0.17648270698536966,All parameters within normal range
2026-03-01 04:53:00,Normal,0.17869573823379276,All parameters within normal range
2026-03-01 04:54:00,Normal,0.16455809808392258,All parameters within normal range
2026-03-01 04:55:00,Warning,0.25063890714243525,Monitor temperature trend - currently 32.5°C; Monitor humidity - currently 47.2%; Ventilation may be insufficient - CO2 at 954 ppm; Check litter conditions - ammonia at 24.2 ppm
2026-03-01 04:56:00,Normal,0.19098600747022504,All parameters within normal range
2026-03-01 04:57:00,Normal,0.13789429959607416,All parameters within normal range
2026-03-01 04:58:00,Normal,0.1888817686407714,All parameters within normal range
2026-03-01 04:59:00,Normal,0.18122642569555136,All parameters within normal range
2026-03-01 05:00:00,Normal,0.16917764980897215,All parameters within normal range
2026-03-01 05:01:00,Normal,0.20294279736822746,All parameters within normal range
2026-03-01 05:02:00,Normal,0.15231743424943603,All parameters within normal range
2026-03-01 05:03:00,Normal,0.18735687067612342,All parameters within normal range
2026-03-01 05:04:00,Warning,0.382279203739457,Monitor temperature trend - currently 32.8°C; Monitor humidity - currently 48.4%; Ventilation may be insufficient - CO2 at 955 ppm
2026-03-01 05:05:00,Normal,0.2098107320393443,All parameters within normal range
2026-03-01 05:06:00,Normal,0.15981901339074064,All parameters within normal range
2026-03-01 05:07:00,Normal,0.16668151019606312,All parameters within normal range
2026-03-01 05:08:00,Normal,0.20621452404865903,All parameters within normal range
2026-03-01 05:09:00,Normal,0.19937539927374343,All parameters within normal range
2026-03-01 05:10:00,Warning,0.25175975053532496,Monitor temperature trend - currently 32.8°C; Monitor humidity - currently 44.8%; Ventilation may be insufficient - CO2 at 975 ppm; Check litter conditions - ammonia at 21.8 ppm
2026-03-01 05:11:00,Normal,0.18179827648257754,All parameters within normal range
2026-03-01 05:12:00,Normal,0.21750222546702713,All parameters within normal range
2026-03-01 05:13:00,Normal,0.20582487482340023,All parameters within normal range
2026-03-01 05:14:00,Normal,0.15744026912890297,All parameters within normal range
2026-03-01 05:15:00,Normal,0.11430363276967079,All parameters within normal range
2026-03-01 05:16:00,Normal,0.19742568142905387,All parameters within normal range
2026-03-01 05:17:00,Normal,0.13248014103257177,All parameters within normal range
2026-03-01 05:18:00,Normal,0.14047134379044723,All parameters within normal range
2026-03-01 05:19:00,Normal,0.13834510808019881,All parameters within normal range
2026-03-01 05:20:00,Warning,0.3875109568471423,Monitor temperature trend - currently 33.0°C; Ventilation may be insufficient - CO2 at 1006 ppm
2026-03-01 05:21:00,Normal,0.18727614598996042,All parameters within normal range
2026-03-01 05:22:00,Normal,0.1682715672006437,All parameters within normal range
2026-03-01 05:23:00,Normal,0.24472757582707452,All parameters within normal range
2026-03-01 05:24:00,Normal,0.1706755521531907,All parameters within normal range
2026-03-01 05:25:00,Warning,0.3763102670524307,Monitor temperature trend - currently 32.3°C; Monitor humidity - currently 48.4%; Ventilation may be insufficient - CO2 at 964 ppm
2026-03-01 05:26:00,Normal,0.15404424204927464,All parameters within normal range
2026-03-01 05:27:00,Normal,0.19233598070908933,All parameters within normal range
2026-03-01 05:28:00,Normal,0.16426876337798244,All parameters within normal range
2026-03-01 05:29:00,Normal,0.1827086260272853,All parameters within normal range
2026-03-01 05:30:00,Normal,0.18532334022341052,All parameters within normal range
2026-03-01 05:31:00,Normal,0.16778531851477485,All parameters within normal range
2026-03-01 05:32:00,Normal,0.20212998777213537,All parameters within normal range
2026-03-01 05:33:00,Normal,0.1985666092035686,All parameters within normal range
2026-03-01 05:34:00,Normal,0.21155536753548135,All parameters within normal range
2026-03-01 05:35:00,Normal,0.24406741679215654,All parameters within normal range
2026-03-01 05:36:00,Normal,0.1537729125317925,All parameters within normal range
2026-03-01 05:37:00,Normal,0.1537606131502795,All parameters within normal range
2026-03-01 05:38:00,Normal,0.18103700804316455,All parameters within normal range
2026-03-01 05:39:00,Normal,0.17426064592267942,All parameters within normal range
2026-03-01 05:40:00,Normal,0.1985520326157964,All parameters within normal range
2026-03-01 05:41:00,Normal,0.18367404859281378,All parameters within normal range
2026-03-01 05:42:00,Normal,0.19983733231973327,All parameters within normal range
2026-03-01 05:43:00,Normal,0.17345940232795776,All parameters within normal range
2026-03-01 05:44:00,Normal,0.18921143169962465,All parameters within normal range
2026-03-01 05:45:00,Normal,0.18099344361852743,All parameters within normal range
2026-03-01 05:46:00,Normal,0.1498882582705895,All parameters within normal range
2026-03-01 05:47:00,Normal,0.21560219278014367,All parameters within normal range
2026-03-01 05:48:00,Normal,0.16651873005923568,All parameters within normal range
2026-03-01 05:49:00,Normal,0.17659364670531125,All parameters within normal range
2026-03-01 05:50:00,Normal,0.20564627194639362,All parameters within normal range
2026-03-01 05:51:00,Normal,0.14078063076937952,All parameters within normal range
2026-03-01 05:52:00,Normal,0.1829769862950381,All parameters within normal range
2026-03-01 05:53:00,Normal,0.17984279115799065,All parameters within normal range
2026-03-01 05:54:00,Normal,0.1780633892298546,All parameters within normal range
2026-03-01 05:55:00,Normal,0.1638965949314801,All parameters within normal range
2026-03-01 05:56:00,Normal,0.20362752066261988,All parameters within normal range
2026-03-01 05:57:00,Normal,0.18894565542648595,All parameters within normal range
2026-03-01 05:58:00,Normal,0.19712517133660729,All parameters within normal range
2026-03-01 05:59:00,Normal,0.18604722532659232,All parameters within normal range
2026-03-01 06:00:00,Normal,0.17861010975697283,All parameters within normal range
2026-03-01 06:01:00,Normal,0.21197881309961492,All parameters within normal range
2026-03-01 06:02:00,Normal,0.19113948716270607,All parameters within normal range
2026-03-01 06:03:00,Normal,0.19621637443302015,All parameters within normal range
2026-03-01 06:04:00,Normal,0.18252868703204336,All parameters within normal range
2026-03-01 06:05:00,Normal,0.21029008469718302,All parameters within normal range
2026-03-01 06:06:00,Normal,0.1714281405444626,All parameters within normal range
2026-03-01 06:07:00,Normal,0.15460669016628653,All parameters within normal range
2026-03-01 06:08:00,Normal,0.17311273289504753,All parameters within normal range
2026-03-01 06:09:00,Normal,0.22748802327953027,All parameters within normal range
2026-03-01 06:10:00,Normal,0.18817829357543592,All parameters within normal range
2026-03-01 06:11:00,Normal,0.18922319639401097,All parameters within normal range
2026-03-01 06:12:00,Warning,0.40462118799211483,Monitor temperature trend - currently 33.7°C; Ventilation may be insufficient - CO2 at 1032 ppm
2026-03-01 06:13:00,Normal,0.20562513409903263,All parameters within normal range
2026-03-01 06:14:00,Normal,0.19814180140009233,All parameters within normal range
2026-03-01 06:15:00,Normal,0.1790189426004757,All parameters within normal range
2026-03-01 06:16:00,Normal,0.20515157328829473,All parameters within normal range
2026-03-01 06:17:00,Normal,0.19989152323315285,All parameters within normal range
2026-03-01 06:18:00,Normal,0.21165767246170766,All parameters within normal range
